,ko_id,gene_name,kegg_organism_code,uniprot_id,organisms_list
0,K00627,mcc:710930,mcc,F6WRQ8,target_eukaryotes.csv
0,K00627,mmu:235339,mmu,Q8BMF4,target_eukaryotes.csv
0,K00627,rno:81654,rno,P08461,target_eukaryotes.csv
0,K00627,cpoc:100735563,cpoc,A0A286Y2Z4,target_eukaryotes.csv
0,K00627,cfa:489406,cfa,A0A8C0NAN7,target_eukaryotes.csv
0,K00627,mpuf:101692033,mpuf,A0A8U0MPA7,target_eukaryotes.csv
0,K00627,fca:101094126,fca,M3WN19,target_eukaryotes.csv
0,K00627,acs:100552364,acs,H9GQK6,target_eukaryotes.csv
0,K00627,xla:398314,xla,A0AUS4,target_eukaryotes.csv
0,K00627,xla:108705521,xla,A0A8J1LEA7,target_eukaryotes.csv
0,K00627,dre:324201,dre,F6NRK1,target_eukaryotes.csv
0,K00627,nfu:107386379,nfu,A0A1A8AXD3,target_eukaryotes.csv
0,K00627,bfo:118404642,bfo,A0A9J7HKH9,target_eukaryotes.csv
0,K00627,dme:Dmel_CG5261,dme,M9PCA2,target_eukaryotes.csv
0,K00627,dpx:DAPPUDRAFT_188759,dpx,E9H1K6,target_eukaryotes.csv
0,K00627,cel:CELE_C30H6.7,cel,O45279,target_eukaryotes.csv
0,K00627,nve:5505262,nve,A7SQK2,target_eukaryotes.csv
0,K00627,tad:TRIADDRAFT_50632,tad,B3S488,target_eukaryotes.csv
0,K00627,aqu:100634474,aqu,A0A1X7VBR7,target_eukaryotes.csv
0,K00627,ath:AT1G34430,ath,Q9C8P0,target_eukaryotes.csv
0,K00627,ath:AT1G54220,ath,Q5M729,target_eukaryotes.csv
0,K00627,ath:AT3G13930,ath,Q8RWN9,target_eukaryotes.csv
0,K00627,ath:AT3G25860,ath,Q9SQI8,target_eukaryotes.csv
0,K00627,ath:AT3G52200,ath,Q0WQF7,target_eukaryotes.csv
0,K00627,mtr:11423972,mtr,G7LJ01,target_eukaryotes.csv
0,K00627,mtr:25484885,mtr,A0A072VN38,target_eukaryotes.csv
0,K00627,mtr:25484957,mtr,A0A072VNF5,target_eukaryotes.csv
0,K00627,mtr:25485515,mtr,A0A072VR15,target_eukaryotes.csv
0,K00627,osa:4351678,osa,Q2QWU7,target_eukaryotes.csv
0,K00627,osa:4328010,osa,B9F1Q4,target_eukaryotes.csv
0,K00627,osa:4341113,osa,Q0DC04,target_eukaryotes.csv
0,K00627,osa:4345640,osa,Q0J5I9,target_eukaryotes.csv
0,K00627,osa:4347022,osa,Q69N33,target_eukaryotes.csv
0,K00627,bdi:100823294,bdi,I1H226,target_eukaryotes.csv
0,K00627,bdi:100830020,bdi,I1HW51,target_eukaryotes.csv
0,K00627,bdi:100825328,bdi,A0A0Q3M1M0,target_eukaryotes.csv
0,K00627,bdi:100830979,bdi,I1IQ05,target_eukaryotes.csv
0,K00627,bdi:100846462,bdi,I1ITV5,target_eukaryotes.csv
0,K00627,bdi:100839523,bdi,A0A0Q3F6U3,target_eukaryotes.csv
0,K00627,zma:541781,zma,Q9SWR9,target_eukaryotes.csv
0,K00627,zma:100192900,zma,B4FD17,target_eukaryotes.csv
0,K00627,zma:100272519,zma,C0P972,target_eukaryotes.csv
0,K00627,zma:100274483,zma,B4G1C9,target_eukaryotes.csv
0,K00627,zma:100279373,zma,B4FUZ2,target_eukaryotes.csv
0,K00627,zma:100284493,zma,B6TUA2,target_eukaryotes.csv
0,K00627,zma:100285796,zma,B6U9U3,target_eukaryotes.csv
0,K00627,zma:103644210,zma,A0A1D6L8E9,target_eukaryotes.csv
0,K00627,smo:SELMODRAFT_227145,smo,D8QPY3,target_eukaryotes.csv
0,K00627,smo:SELMODRAFT_77384,smo,D8QRE2,target_eukaryotes.csv
0,K00627,smo:SELMODRAFT_94277,smo,D8RIN1,target_eukaryotes.csv
0,K00627,smo:SELMODRAFT_99356,smo,D8RQU8,target_eukaryotes.csv
0,K00627,smo:SELMODRAFT_105711,smo,D8RZW8,target_eukaryotes.csv
0,K00627,smo:SELMODRAFT_228982,smo,D8SKI8,target_eukaryotes.csv
0,K00627,smo:SELMODRAFT_121442,smo,D8RIN1,target_eukaryotes.csv
0,K00627,cre:CHLRE_06g252550v5,cre,A8HYH4,target_eukaryotes.csv
0,K00627,sce:YNL071W,sce,P12695,target_eukaryotes.csv
0,K00627,ppa:PAS_chr1-1_0050,ppa,C4QVY5,target_eukaryotes.csv
0,K00627,ncr:NCU07659,ncr,P20285,target_eukaryotes.csv
0,K00627,ani:ANIA_06708,ani,Q5AYC2,target_eukaryotes.csv
0,K00627,spo:SPCC794.07,spo,O59816,target_eukaryotes.csv
0,K00627,cne:CND02450,cne,Q5KIM3,target_eukaryotes.csv
0,K00627,cng:CNAG_01120,cng,J9VNN1,target_eukaryotes.csv
0,K00627,scm:SCHCO_02609793,scm,D8PKQ0,target_eukaryotes.csv
0,K00627,uma:UMAG_00594,uma,A0A0D1EA87,target_eukaryotes.csv
0,K00627,ddi:DDB_G0277847,ddi,P36413,target_eukaryotes.csv
0,K00627,tet:TTHERM_00530750,tet,I7LZY0,target_eukaryotes.csv
0,K00627,tps:THAPSDRAFT_21177,tps,B8BTR7,target_eukaryotes.csv
0,K00627,tps:THAPSDRAFT_268280,tps,B8BUM6,target_eukaryotes.csv
0,K00627,tps:THAPSDRAFT_547,tps,B8C488,target_eukaryotes.csv
0,K00627,ehx:EMIHUDRAFT_309512,ehx,R1FIQ4,target_eukaryotes.csv
0,K00627,ehx:EMIHUDRAFT_62303,ehx,R1BC38,target_eukaryotes.csv
0,K00627,ngr:NAEGRDRAFT_38032,ngr,D2V4M4,target_eukaryotes.csv
