,ko_id,gene_name,kegg_organism_code,uniprot_id,organisms_list
0,K01745,mcc:712963,mcc,F7H197,target_eukaryotes.csv
0,K01745,mmu:15109,mmu,P35492,target_eukaryotes.csv
0,K01745,rno:29301,rno,P21213,target_eukaryotes.csv
0,K01745,maua:101831834,maua,A0A1U7Q8U7,target_eukaryotes.csv
0,K01745,cpoc:100719999,cpoc,H0VMU5,target_eukaryotes.csv
0,K01745,cfa:475433,cfa,A0A8C0P4P3,target_eukaryotes.csv
0,K01745,mpuf:101693635,mpuf,A0A8U0STP0,target_eukaryotes.csv
0,K01745,mlf:102440030,mlf,G1PN83,target_eukaryotes.csv
0,K01745,gga:378924,gga,Q802A0,target_eukaryotes.csv
0,K01745,clv:102096274,clv,A0A2I0LUJ0,target_eukaryotes.csv
0,K01745,acs:100566033,acs,G1KPE2,target_eukaryotes.csv
0,K01745,xla:444493,xla,Q6GMC2,target_eukaryotes.csv
0,K01745,xla:446479,xla,Q6AZU6,target_eukaryotes.csv
0,K01745,xla:100125662,xla,A0A974DBB5,target_eukaryotes.csv
0,K01745,dre:100004331,dre,A4FUP1,target_eukaryotes.csv
0,K01745,amex:103041200,amex,A0A8B9JBQ7,target_eukaryotes.csv
0,K01745,tru:101071208,tru,H2V2G0,target_eukaryotes.csv
0,K01745,ola:101164474,ola,H2LGK9,target_eukaryotes.csv
0,K01745,pret:103466342,pret,A0A3P9N9P1,target_eukaryotes.csv
0,K01745,nfu:107381693,nfu,A0A8C6NZM4,target_eukaryotes.csv
0,K01745,bfo:118415118,bfo,A0A9J7L3J8,target_eukaryotes.csv
0,K01745,spu:583726,spu,A0A7M7GGP4,target_eukaryotes.csv
0,K01745,tca:664601,tca,A0A139WEG3,target_eukaryotes.csv
0,K01745,dpx:DAPPUDRAFT_42116,dpx,E9FXW1,target_eukaryotes.csv
0,K01745,cel:CELE_F47B10.2,cel,Q20502,target_eukaryotes.csv
0,K01745,tad:TRIADDRAFT_22772,tad,B3RR67,target_eukaryotes.csv
0,K01745,aqu:100640628,aqu,A0A1X7UHL3,target_eukaryotes.csv
0,K01745,aqu:100633370,aqu,A0A1X7VS79,target_eukaryotes.csv
0,K01745,ddi:DDB_G0273081,ddi,Q556V9,target_eukaryotes.csv
0,K01745,ddi:DDB_G0273787,ddi,Q556V9,target_eukaryotes.csv
0,K01745,ddi:DDB_G0288025,ddi,Q54JI7,target_eukaryotes.csv
0,K01745,ehx:EMIHUDRAFT_69043,ehx,R1B5J7,target_eukaryotes.csv
0,K01745,ngr:NAEGRDRAFT_78861,ngr,D2V763,target_eukaryotes.csv
