,ko_id,gene_name,kegg_organism_code,uniprot_id,organisms_list
0,K00525,eco:b2234,eco,P00452,target_prokaryotes.csv
0,K00525,eco:b2675,eco,P39452,target_prokaryotes.csv
0,K00525,sfl:SF2316,sfl,A0A384LQK7,target_prokaryotes.csv
0,K00525,sfl:SF2703,sfl,A0A0H2VYZ2,target_prokaryotes.csv
0,K00525,kpn:KPN_02642,kpn,A6TBT8,target_prokaryotes.csv
0,K00525,kpn:KPN_03006,kpn,A6TCU1,target_prokaryotes.csv
0,K00525,ype:YPO1214,ype,A0A2U2H437,target_prokaryotes.csv
0,K00525,ype:YPO2649,ype,Q0WDN7,target_prokaryotes.csv
0,K00525,bab:bbp_168,bab,Q89AS4,target_prokaryotes.csv
0,K00525,hin:HI_1659,hin,P43754,target_prokaryotes.csv
0,K00525,vch:VC_1256,vch,Q9KSK0,target_prokaryotes.csv
0,K00525,pae:PA1156,pae,Q9I4I1,target_prokaryotes.csv
0,K00525,pae:PA5497,pae,Q9HT76,target_prokaryotes.csv
0,K00525,aeo:O23A_p1339,aeo,A0A0W0ARK9,target_prokaryotes.csv
0,K00525,aeo:O23A_p2795,aeo,A0A1Z1NRW2,target_prokaryotes.csv
0,K00525,ngo:NGO_0614,ngo,Q5F8Z6,target_prokaryotes.csv
0,K00525,bpe:BP2983,bpe,Q7VUU1,target_prokaryotes.csv
0,K00525,rri:A1G_03670,rri,A0A0H3AUR5,target_prokaryotes.csv
0,K00525,rle:RL1945,rle,Q1MHX2,target_prokaryotes.csv
0,K00525,rle:RL4259,rle,Q1MBD5,target_prokaryotes.csv
0,K00525,hpy:HP_0680,hpy,P55982,target_prokaryotes.csv
0,K00525,tdn:Suden_2096,tdn,Q30NR1,target_prokaryotes.csv
0,K00525,cje:Cj0024,cje,Q0PCA1,target_prokaryotes.csv
0,K00525,bsu:BSU17380,bsu,P50620,target_prokaryotes.csv
0,K00525,bsu:BSU20060,bsu,O31875,target_prokaryotes.csv
0,K00525,ban:BA_1371,ban,A0A2P0HBT2,target_prokaryotes.csv
0,K00525,sau:SA0686,sau,A0A0H3JL75,target_prokaryotes.csv
0,K00525,sac:SACOL0792,sac,A0A0H2WZ85,target_prokaryotes.csv
0,K00525,sep:SE_0513,sep,A0A0H2VF65,target_prokaryotes.csv
0,K00525,lmo:lmo2155,lmo,Q8Y5B2,target_prokaryotes.csv
0,K00525,lin:lin2259,lin,Q929L6,target_prokaryotes.csv
0,K00525,lla:L0294,lla,Q9CGW7,target_prokaryotes.csv
0,K00525,spy:SPy_0427,spy,Q9A175,target_prokaryotes.csv
0,K00525,spy:SPy_1375,spy,Q99Z63,target_prokaryotes.csv
0,K00525,spn:SP_1179,spn,A0A0H2UQ44,target_prokaryotes.csv
0,K00525,efa:EF0471,efa,Q838H7,target_prokaryotes.csv
0,K00525,cbo:CBO2814,cbo,A5I5Q0,target_prokaryotes.csv
0,K00525,mpn:MPN_324,mpn,P78027,target_prokaryotes.csv
0,K00525,mtu:Rv0570,mtu,P9WH77,target_prokaryotes.csv
0,K00525,mtu:Rv3051c,mtu,P9WH75,target_prokaryotes.csv
0,K00525,msm:MSMEG_1019,msm,P0CG99,target_prokaryotes.csv
0,K00525,msm:MSMEG_2299,msm,P0CH00,target_prokaryotes.csv
0,K00525,cdi:DIP1867,cdi,Q6NFM0,target_prokaryotes.csv
0,K00525,cdo:CDOO_11040,cdo,A0A097IHZ0,target_prokaryotes.csv
0,K00525,pac:PPA1026,pac,Q6A8Y8,target_prokaryotes.csv
0,K00525,pac:PPA2121,pac,Q6A5Y5,target_prokaryotes.csv
0,K00525,sen:SACE_1283,sen,A4F981,target_prokaryotes.csv
0,K00525,sen:SACE_1764,sen,A4FAK6,target_prokaryotes.csv
0,K00525,dra:DR_2374,dra,Q9RRW1,target_prokaryotes.csv
0,K00525,dra:DR_B0108,dra,Q9RZL7,target_prokaryotes.csv
0,K00525,ctr:CT_827,ctr,O84834,target_prokaryotes.csv
0,K00525,tpa:TP_1008,tpa,O83972,target_prokaryotes.csv
0,K00525,aba:Acid345_1124,aba,Q1ISM3,target_prokaryotes.csv
0,K00525,fnu:FN0102,fnu,Q8RH18,target_prokaryotes.csv
0,K00525,bfr:BF2693,bfr,Q64ST6,target_prokaryotes.csv
0,K00525,bfr:BF3827,bfr,Q64PL2,target_prokaryotes.csv
